,site,garden,treatment,unified_names,leaf_weight,stem_weight,wet_leafg,dry_leafg,tot_bio,type,no_stems,sla,area,area.lost,stem_weight_dots,leaf_weight_dots,num_stem_weight,num_leaf_weight,sla.w,sla.d,sla.w.m2kg1,sla.d.m2kg1,perc.herb,water.cont
4497,yawan,g8,f,trema_orientale,0.334,0.652,8.75,3.8,0.986,woody,1,NA,603.062,-35.676,0.652,0.334,0.652,0.334,68.9213714285714,158.700526315789,6.89213714285714,15.8700526315789,0.055853886883198,4.95
1098,numba,g4,h,pipturus_argenteus,0.24,0.748,6.77,1.97,0.988,NA,1,NA,662.908,-36.1519999999999,0.748,0.24,0.748,0.24,97.9184638109306,336.50152284264,9.79184638109306,33.650152284264,0.051715160358195,4.8
920,numba,g4,c,merremia_peltata,0.28,0.71,13.07,3,0.99,NA,1,NA,971.646,-36.909,0.71,0.28,0.71,0.28,74.3416985462892,323.882,7.43416985462892,32.3882,0.036595921888246,10.07
4017,yawan,g5,f,piper_recessum,0.43,0.56,17.62,11.41,0.99,NA,1,NA,NA,NA,0.56,0.43,0.56,0.43,NA,NA,NA,NA,NA,6.21
73,numba,g1,ch,ipomoea_triloba,0.99,0.0031,0.62,0.72,0.9931,NA,1,NA,NA,NA,0.0031,0.99,0.0031,0.99,NA,NA,NA,NA,NA,-0.1
2074,numba,g7,h,trichospermum_pleiostigma,0.334,0.66,11.38,8.3,0.994,NA,1,NA,1086.791,-98.114,0.66,0.334,0.66,0.334,95.5000878734622,130.938674698795,9.55000878734622,13.0938674698795,0.082803262708825,3.08
2848,wanang,g4,h,ageratum_conyzoides,0.995,0,3.85,0.77,0.995,herb,1,5.86373447604755,271.068,-7.29506815397623,0,0.995,0,0.995,70.4072727272727,352.036363636364,7.04072727272727,35.2036363636364,0.026207025962011,3.08
164,numba,g1,h,hornstedtia_sp1,0.742,0.256,15.47,2.69,0.998,NA,1,NA,860.941,-0.250999999999976,0.256,0.742,0.256,0.742,55.6522947640595,320.052416356877,5.56522947640595,32.0052416356877,0.000291456492861,12.78
632,numba,g2,p,trema_orientale,0.136,0.862,13.27,2.03,0.998,NA,1,NA,NA,NA,0.862,0.136,0.862,0.136,NA,NA,NA,NA,NA,11.24
2175,numba,g8,c,arthraxon_ciliaris,0.998,0,1.15,0.4,0.998,NA,1,NA,NA,NA,0,0.998,0,0.998,NA,NA,NA,NA,NA,0.75
4662,yawan,g9,ch,piper_recessum,0.378,0.62,16.89,2.54,0.998,NA,1,NA,1140.36,-12.3700000000001,0.62,0.378,0.62,0.378,67.5168738898757,448.96062992126,6.75168738898757,44.896062992126,0.010731047166292,14.35
2989,wanang,g6,c,bidens_pilosa,1,0,5.44,0.59,1,herb,1,6.24059627487966,302.767,-7.12454044969158,0,1,0,1,55.6556985294118,513.164406779661,5.56556985294118,51.3164406779661,0.022990432198804,4.85
3824,yawan,g4,f,achyranthes_aspera,1.006,0,10.26,2.61,1.006,NA,1,NA,891.51,-3.61199999999997,0,1.006,0,1.006,86.8918128654971,341.574712643678,8.68918128654971,34.1574712643678,0.004035204139771,7.65
1742,numba,g6,h,paspalum_conjugatum,0.334,0.674,5.93,1.3,1.008,NA,1,NA,382.818,-0.447000000000003,0.674,0.334,0.674,0.334,64.556155143339,294.475384615385,6.4556155143339,29.4475384615385,0.001166294861258,4.63
3517,yawan,g2,i,piper_aduncum,0.36,0.65,15.76,2.01,1.01,woody,2,NA,884.544,-9.923,0.65,0.36,0.65,0.36,56.1258883248731,440.071641791045,5.61258883248731,44.0071641791045,0.011093757511457,13.75
2458,numba,g9,f,macaranga_quadriglandulosa,0.43,0.585,90.9,15.3,1.015,NA,3,NA,NA,NA,0.585,0.43,0.585,0.43,NA,NA,NA,NA,NA,75.6
2444,numba,g9,ch,mikania_micrantha,0.35509,0.6626,11.87,8.6,1.01769,NA,1,NA,NA,NA,0.6626,0.35509,0.6626,0.35509,NA,NA,NA,NA,NA,3.27
983,numba,g4,ch,pipturus_argenteus,0.334,0.686,10.61,8.98,1.02,NA,1,NA,NA,NA,0.686,0.334,0.686,0.334,NA,NA,NA,NA,NA,1.63
3783,yawan,g4,c,physalis_sp1,1.025,0,5.03,NA,1.025,herb,1,NA,355.016,-3.00599999999997,0,1.025,0,1.025,70.5797216699801,NA,7.05797216699801,NA,0.008396132081269,NA
3662,yawan,g3,h,fern_sp5,0.166,0.87,4.42,0.88,1.036,fern,1,NA,331.097,-2.64000000000004,0.87,0.166,0.87,0.166,74.9088235294118,376.246590909091,7.49088235294118,37.6246590909091,0.007910420480798,3.54
71,numba,g1,ch,hornstedtia_lycostoma,0.256,0.784,8.02,1.17,1.04,NA,1,NA,NA,NA,0.784,0.256,0.784,0.256,NA,NA,NA,NA,NA,6.85
1852,numba,g6,p,paspalum_conjugatum,1.045,0,5.61,6.9,1.045,NA,1,NA,398.658,-0.077999999999975,0,1.045,0,1.045,71.0620320855615,57.7765217391304,7.10620320855615,5.77765217391304,0.000195618153365,-1.29
4221,yawan,g6,h,saurauia_conferta,0.485,0.56,30.44,5.94,1.045,woody,1,NA,880.491,-29.687,0.56,0.485,0.56,0.485,28.9254599211564,148.230808080808,2.89254599211564,14.8230808080808,0.032616696953783,24.5
1927,numba,g7,ch,chromolaena_odorata,0.158,0.888,9.09,7.9,1.046,NA,1,NA,859.38,-29.479,0.888,0.158,0.888,0.158,94.5412541254125,108.782278481013,9.45412541254125,10.8782278481013,0.033164990172795,1.19
1875,numba,g7,c,chromolaena_odorata,0.08958,0.96,6.77,7.2,1.04958,NA,1,NA,900.145,-47.7090000000001,0.96,0.08958,0.96,0.08958,132.960856720827,125.020138888889,13.2960856720827,12.5020138888889,0.050333701181828,-0.430000000000001
1335,numba,g5,f,maesa_haplobotrys,0.435,0.615,11.38,0.8,1.05,NA,1,NA,831.184,-102.866,0.615,0.435,0.615,0.435,73.0390158172232,1038.98,7.30390158172232,103.898,0.110129008083079,10.58
2424,numba,g9,c,setaria_parviflora,1.052,0,0.62,3.1,1.052,NA,1,NA,NA,NA,0,1.052,0,1.052,NA,NA,NA,NA,NA,-2.48
769,numba,g3,h,alocasia_sp3,0.2,0.854,11.73,2.22,1.054,NA,1,NA,775.181,-7.67899999999997,0.854,0.2,0.854,0.2,66.085336743393,349.180630630631,6.6085336743393,34.9180630630631,0.009808905806913,9.51
884,numba,g3,p,piper_aduncum,0.25,0.805,7.21,1.22,1.055,NA,1,NA,701.087,-31.963,0.805,0.25,0.805,0.25,97.2381414701803,574.661475409836,9.72381414701803,57.4661475409836,0.043602755610122,5.99
4706,yawan,g9,h,fern_sp5,1.055,0,2.25,0.43,1.055,NA,1,NA,208.893,-8.65799999999999,0,1.055,0,1.055,92.8413333333333,485.797674418605,9.28413333333333,48.5797674418605,0.039797564708965,1.82
3757,yawan,g4,c,cypholophus_sp1,0.125,0.934,13.52,4.19,1.059,woody,1,NA,655.833,-49.6170000000001,0.934,0.125,0.934,0.125,48.5083579881657,156.52338902148,4.85083579881657,15.652338902148,0.070333829470551,9.33
608,numba,g2,p,macaranga_quadriglandulosa,0.31,0.75,18.49,4.39,1.06,NA,2,NA,1196.783,-98.2550000000001,0.75,0.31,0.75,0.31,64.7259599783667,272.615717539863,6.47259599783667,27.2615717539863,0.075870360560849,14.1
4769,yawan,g9,p,piper_recessum,0.07353,0.988,16.74,0.04,1.06153,NA,1,NA,1288.454,-22.809,0.988,0.07353,0.988,0.07353,76.968578255675,32211.35,7.6968578255675,3221.135,0.017394679785825,16.7
1524,numba,g6,c,amomum_aculeatum,0.248,0.814,2.01,0.6,1.062,NA,1,NA,157.462,-12.001,0.814,0.248,0.814,0.248,78.3393034825871,262.436666666667,7.83393034825871,26.2436666666667,0.070817818638877,1.41
2124,numba,g7,i,tetrastigma_voinierianum,0.425,0.637,11.7,3.6,1.062,NA,1,NA,579.724,-6.34899999999993,0.637,0.425,0.637,0.425,49.5490598290598,161.034444444444,4.95490598290598,16.1034444444444,0.010833121471216,8.1
541,numba,g2,i,hornstedtia_lycostoma,0.2,0.865,11.79,7.94,1.065,NA,1,NA,674.398,-7.73500000000001,0.865,0.2,0.865,0.2,57.2008481764207,84.9367758186398,5.72008481764207,8.49367758186398,0.011339430873451,3.85
825,numba,g3,i,ischaemum_polystachyum,1.065,0,5.54,1.04,1.065,NA,1,NA,381.431,-0.26400000000001,0,1.065,0,1.065,68.8503610108303,366.760576923077,6.88503610108303,36.6760576923077,0.000691651711445,4.5
262,numba,g1,p,macaranga_fallacina,0.25,0.818,14.39,3.2,1.068,NA,1,NA,1134.848,-44.5050000000001,0.818,0.25,0.818,0.25,78.8636553161918,354.64,7.88636553161918,35.464,0.037736792970383,11.19
1289,numba,g5,ch,musa_sp1,0.234,0.836,12,9,1.07,NA,1,NA,1066.427,-39.979,0.836,0.234,0.836,0.234,88.8689166666667,118.491888888889,8.88689166666667,11.8491888888889,0.0361341135171,3
3249,yawan,g1,h,pleuranthodium_sp2,0.93,0.14,38.12,6.85,1.07,herb,1,NA,1425.997,-24.7359999999999,0.14,0.93,0.14,0.93,37.4081059811123,208.174744525547,3.74081059811123,20.8174744525547,0.017050690926587,31.27
3896,yawan,g4,i,selaginella_sp2,1.07,0,6.22,0.29,1.07,herb,1,NA,331.84,-9.45300000000003,0,1.07,0,1.07,53.3504823151125,1144.27586206897,5.33504823151125,114.427586206897,0.027697608799477,5.93
760,numba,g3,f,piper_aduncum,0.301,0.77,8.7,0.29,1.071,NA,1,NA,762.862,-8.68900000000008,0.77,0.301,0.77,0.301,87.6852873563218,2630.55862068966,8.76852873563218,263.055862068965,0.011261731240061,8.41
2048,numba,g7,h,hornstedtia_sp1,0.27,0.802,20.36,9.2,1.072,NA,1,NA,1027.644,-43.8219999999999,0.802,0.27,0.802,0.27,50.473673870334,111.700434782609,5.0473673870334,11.1700434782609,0.04089910459128,11.16
3544,yawan,g2,p,oplismenus_hirtellus,1.072,0,2.89,1.05,1.072,NA,1,NA,389.439,-0.911999999999978,0,1.072,0,1.072,134.753979238754,370.894285714286,13.4753979238754,37.0894285714286,0.002336358815528,1.84
233,numba,g1,i,trichospermum_pleiostigma,0.295,0.78,15.71,NA,1.075,NA,2,NA,2449.598,-53.4659999999999,0.78,0.295,0.78,0.295,155.926034373011,NA,15.5926034373011,NA,0.021360220913249,NA
3285,yawan,g1,i,luffa_sp1,1.075,0,7.32,1.78,1.075,climber,1,NA,583.775,-9.03100000000006,0,1.075,0,1.075,79.7506830601093,327.963483146067,7.97506830601093,32.7963483146067,0.015234326238264,5.54
1841,numba,g6,p,macaranga_aleuritoides,0.46,0.62,16.76,11.7,1.08,NA,1,NA,1207.106,-16.316,0.62,0.46,0.62,0.46,72.023031026253,103.171452991453,7.2023031026253,10.3171452991453,0.01333636308649,5.06
1956,numba,g7,ch,lamiaceae_sp1,0.414,0.67,11.75,8.1,1.084,NA,1,NA,726.413,-8.10400000000004,0.67,0.414,0.67,0.414,61.8223829787234,89.6806172839506,6.18223829787234,8.96806172839506,0.011033100663429,3.65
1180,numba,g4,p,endospermum_labios,0.295,0.79,11.33,4.44,1.085,NA,1,NA,860.568,-1.33500000000004,0.79,0.295,0.79,0.295,75.9548102383054,193.821621621622,7.59548102383054,19.3821621621622,0.00154889819388,6.89
2340,numba,g8,i,hornstedtia_lycostoma,0.225,0.86,14.66,11.9,1.085,NA,1,NA,NA,NA,0.86,0.225,0.86,0.225,NA,NA,NA,NA,NA,2.76
77,numba,g1,ch,macaranga_fallacina,0.43,0.656,11.77,2.64,1.086,NA,11,NA,NA,NA,0.656,0.43,0.656,0.43,NA,NA,NA,NA,NA,9.13
2660,wanang,g2,c,macaranga_tanarius,0.478,0.61,21.32,7.93,1.088,tree,1,5.15167134814461,1369.669,-4.08781148004992,0.61,0.478,0.61,0.478,64.2433864915572,172.719924337957,6.42433864915572,17.2719924337957,0.002975644194001,13.39
3010,wanang,g6,f,premna_obtusifolia,0.505,0.585,18.76,6.11,1.09,tree,1,5.17057512315784,1075.458,-5.23290067501935,0.585,0.505,0.585,0.505,57.3271855010661,176.016039279869,5.73271855010661,17.6016039279869,0.00484218074914,12.65
1326,numba,g5,f,homalanthus_novoguineensis,0.215,0.88,17.57,0.9,1.095,NA,3,NA,793.475,-56.893,0.88,0.215,0.88,0.215,45.1607854297097,881.638888888889,4.51607854297097,88.1638888888889,0.066903975690525,16.67
2831,wanang,g4,f,carica_papaya,0.24,0.855,18.42,3.52,1.095,tree,1,5.91511258181114,1304.498,-9.96176638160368,0.855,0.24,0.855,0.24,70.8196525515744,370.596022727273,7.08196525515744,37.0596022727273,0.007578601214266,14.9
4203,yawan,g6,h,fern_sp5,1.095,0,4.14,NA,1.095,fern,1,NA,356.545,-6.95699999999999,0,1.095,0,1.095,86.1219806763285,NA,8.61219806763285,NA,0.019138821794653,NA
675,numba,g3,c,paspalum_conjugatum,1.098,0,5.72,1.1,1.098,NA,1,NA,402.223,-3.13099999999997,0,1.098,0,1.098,70.3187062937063,365.657272727273,7.03187062937063,36.5657272727273,0.00772411275083,4.62
3019,wanang,g6,h,mikania_micrantha,1.105,0,9.69,2.78,1.105,vine,1,5.32149980272271,569.04,-9.67814599384742,0,1.105,0,1.105,58.7244582043344,204.690647482014,5.87244582043344,20.4690647482014,0.016723418923087,6.91
3426,yawan,g2,f,debregeasia_longifolia,0.045,1.062,6.74,3.31,1.107,woody,1,NA,460.828,-53.6990000000001,1.062,0.045,1.062,0.045,68.3721068249258,139.222960725076,6.83721068249258,13.9222960725076,0.104365757287762,3.43
2667,wanang,g2,c,vitex_cofassus,0.36,0.75,21.49,6.76,1.11,tree,1,5.09024094678496,1098.02,-5.69985892645784,0.75,0.36,0.75,0.36,51.0944625407166,162.42899408284,5.10944625407166,16.242899408284,0.005164226121655,14.73
650,numba,g3,c,falcataria moluccana,0.372,0.74,4.15,1.7,1.112,NA,2,NA,NA,NA,0.74,0.372,0.74,0.372,NA,NA,NA,NA,NA,2.45
3984,yawan,g5,ch,piper_aduncum,0.416,0.7,11.28,1.72,1.116,NA,1,NA,707.327,-7.01900000000001,0.7,0.416,0.7,0.416,62.7062943262411,411.236627906977,6.27062943262411,41.1236627906977,0.009825770704953,9.56
4760,yawan,g9,p,ficus_pungens,0.606,0.51,18.09,7.56,1.116,NA,2,NA,1376.176,-90.633,0.51,0.606,0.51,0.606,76.0738529574351,182.033862433862,7.6073852957435,18.2033862433862,0.061789230908728,10.53
4535,yawan,g8,i,cypholophus_sp3,0,1.118,18.27,4.08,1.118,woody,1,NA,1050.324,-22.7729999999999,1.118,0,1.118,0,57.4889983579639,257.432352941176,5.74889983579639,25.7432352941176,0.021221753485472,14.19
4770,yawan,g9,p,piper_subulatum,0.1477,0.98,12.74,1.46,1.1277,NA,1,NA,1123.357,-32.1320000000001,0.98,0.1477,0.98,0.1477,88.1755886970173,769.422602739726,8.81755886970173,76.9422602739726,0.027808140103454,11.28
4463,yawan,g8,ch,oplismenus_compositus,1.13,0,1.65,0.2,1.13,NA,1,NA,NA,NA,0,1.13,0,1.13,NA,NA,NA,NA,NA,1.45
982,numba,g4,ch,piper_aduncum,0.756,0.376,10.74,2.17,1.132,NA,1,NA,NA,NA,0.376,0.756,0.376,0.756,NA,NA,NA,NA,NA,8.57
710,numba,g3,ch,macaranga_aleuritoides,0.388,0.746,7.24,5.7,1.134,NA,2,NA,890.359,-42.771,0.746,0.388,0.746,0.388,122.977762430939,156.203333333333,12.2977762430939,15.6203333333333,0.04583605714102,1.54
2096,numba,g7,i,hornstedtia_lycostoma,0.26,0.875,4.66,1.1,1.135,NA,1,NA,372.422,-3.66199999999998,0.875,0.26,0.875,0.26,79.9188841201717,338.565454545455,7.99188841201717,33.8565454545455,0.009737186373257,3.56
2254,numba,g8,f,brachiaria_mutica,1.14,0,8.46,10,1.14,NA,1,NA,NA,NA,0,1.14,0,1.14,NA,NA,NA,NA,NA,-1.54
1007,numba,g4,f,falcataria moluccana,0.24772,0.90108,5.42,0.48,1.1488,NA,1,NA,NA,NA,0.02108,0.01772,0.02108,0.01772,NA,NA,NA,NA,NA,4.94
948,numba,g4,ch,eclipta_alatocarpa,0.496,0.654,6.43,1.88,1.15,NA,1,NA,NA,NA,0.654,0.496,0.654,0.496,NA,NA,NA,NA,NA,4.55
2863,wanang,g4,h,synedrella_nodiflora,1.15,0,4.3,1.15,1.15,herb,1,6.27672521205652,611.85,-8.81921304723952,0,1.15,0,1.15,142.290697674419,532.04347826087,14.2290697674419,53.204347826087,0.014209200105062,3.15
4733,yawan,g9,i,fern_sp1,0.355,0.795,6.26,0.79,1.15,woody,1,NA,440.421,-7.226,0.795,0.355,0.795,0.355,70.3547923322684,557.494936708861,7.03547923322684,55.7494936708861,0.016142183461522,5.47
2015,numba,g7,f,rhus_taitensis,0.655,0.5,11.81,6.4,1.155,NA,1,NA,NA,NA,0.5,0.655,0.5,0.655,NA,NA,NA,NA,NA,5.41
2773,wanang,g3,i,paspalum_conjugatum,1.155,0,9.12,1.6,1.155,grass,1,5.61329025164406,NA,NA,0,1.155,0,1.155,NA,NA,NA,NA,NA,7.52
4424,yawan,g7,p,pipturus_argenteus,0.252,0.904,28.53,6.11,1.156,NA,1,NA,1058.674,-82.6200000000001,0.904,0.252,0.904,0.252,37.1073957237995,173.26906710311,3.71073957237995,17.326906710311,0.07239151349258,22.42
919,numba,g4,c,maesa_haplobotrys,0.466,0.696,11.19,2.42,1.162,NA,1,NA,844.461,-14.228,0.696,0.466,0.696,0.466,75.4656836461126,348.950826446281,7.54656836461126,34.8950826446281,0.016569444816459,8.77
2839,wanang,g4,f,marsdenia_velutina,1.165,0,17,3.44,1.165,vine,1,5.87106581151254,1219.916,-6.09640393972387,0,1.165,0,1.165,71.7597647058823,354.626744186046,7.17597647058824,35.4626744186047,0.004972546705183,13.56
4597,yawan,g9,c,cypholophus_sp1,0.543,0.629,11.88,4.11,1.172,woody,1,NA,865.482,-34.4580000000001,0.629,0.543,0.629,0.543,72.8520202020202,210.579562043796,7.28520202020202,21.0579562043796,0.038289219281286,7.77
2605,wanang,g1,i,ageratum_conyzoides,1.175,0,12.26,1.61,1.175,herb,1,6.10883479916824,724.201,-8.18442324677095,0,1.175,0,1.175,59.0702283849918,449.814285714286,5.90702283849918,44.9814285714286,0.011175022040292,10.65
1310,numba,g5,f,carica_papaya,0.275,0.903,7.56,0.8,1.178,NA,1,NA,835.181,-34.7909999999999,0.903,0.275,0.903,0.275,110.473677248677,1043.97625,11.0473677248677,104.397625,0.039990942237221,6.76
2417,numba,g9,c,macaranga_bifoveata,0.528,0.65,20.03,11.8,1.178,NA,1,NA,NA,NA,0.65,0.528,0.65,0.528,NA,NA,NA,NA,NA,8.23
2151,numba,g7,p,macaranga_fallacina,0.605,0.575,14.82,5.7,1.18,NA,1,NA,1140.561,-9.09100000000012,0.575,0.605,0.575,0.605,76.9609311740891,200.098421052632,7.69609311740891,20.0098421052632,0.007907610302944,9.12
1573,numba,g6,c,paspalum_conjugatum,0.336,0.846,3.33,1.3,1.182,NA,1,NA,482.228,-7.57099999999997,0.846,0.336,0.846,0.336,144.813213213213,370.944615384615,14.4813213213213,37.0944615384615,0.01545736108077,2.03
557,numba,g2,i,passiflora_sp1,0.4,0.785,11.78,1.52,1.185,NA,1,NA,687.851,-18.333,0.785,0.4,0.785,0.4,58.3914261460102,452.533552631579,5.83914261460102,45.2533552631579,0.025960656146274,10.26
4654,yawan,g9,ch,mapania_sp1,1.186,0,3.88,NA,1.186,NA,1,NA,217.297,-0.421999999999997,0,1.186,0,1.186,56.004381443299,NA,5.6004381443299,NA,0.001938278239382,NA
4580,yawan,g8,p,oplismenus_hirtellus,1.188,0,2.49,0.17,1.188,NA,1,NA,319.891,-0.177999999999997,0,1.188,0,1.188,128.470281124498,1881.71176470588,12.8470281124498,188.171176470588,0.000556130084451,2.32
2562,wanang,g1,c,calopogonium_mucoides,1.19,0,5.2,1.73,1.19,vine,1,5.49314945297885,420.427,-5.40893810458325,0,1.19,0,1.19,80.8513461538462,243.021387283237,8.08513461538461,24.3021387283237,0.012701929594432,3.47
3204,yawan,g1,f,piper_sp2,0.522,0.672,22.81,19.23,1.194,woody,2,NA,NA,NA,0.672,0.522,0.672,0.522,NA,NA,NA,NA,NA,3.58
2570,wanang,g1,c,paspalum_sp1,1.195,0,6.5,1.76,1.195,grass,1,5.416893017295,396.314,-8.02145854771909,0,1.195,0,1.195,60.9713846153846,225.178409090909,6.09713846153846,22.5178409090909,0.01983862255497,4.74
2940,wanang,g5,h,ipomoea_batatas,1.195,0,5.75,0.94,1.195,vine,1,5.78211504657638,304.978,-3.61146604629354,0,1.195,0,1.195,53.039652173913,324.444680851064,5.3039652173913,32.4444680851064,0.011703141045494,4.81
2973,wanang,g5,lh,mikania_micrantha,0.455,0.74,5.17,0.72,1.195,vine,1,6.0954616337187,319.564,-8.00842859576416,0.74,0.455,0.74,0.455,61.8112185686654,443.838888888889,6.18112185686654,44.3838888888889,0.024447810305937,4.45
3086,yawan,g1,c,fern_sp2,1.2,0,11.72,3.03,1.2,fern,1,NA,1517.92,-34.8239999999998,0,1.2,0,1.2,129.515358361775,500.963696369637,12.9515358361775,50.0963696369637,0.022427393053845,8.69
3406,yawan,g2,ch,passiflora_racemosa,1.202,0,14.62,6.62,1.202,NA,1,NA,1174.1,-9.50800000000004,0,1.202,0,1.202,80.3077975376197,177.356495468278,8.03077975376197,17.7356495468278,0.00803306500125,8
872,numba,g3,p,macaranga_quadriglandulosa,0.715,0.49,11.7,2.6,1.205,NA,3,NA,1054.107,-93.473,0.49,0.715,0.49,0.715,90.0946153846154,405.425769230769,9.00946153846154,40.5425769230769,0.081452273479845,9.1
2850,wanang,g4,h,cordyline_terminalis,0.75,0.455,24.36,6.94,1.205,herb,1,5.09324088635421,1130.644,-6.34505241827516,0.455,0.75,0.455,0.75,46.4139573070608,162.917002881844,4.64139573070608,16.2917002881844,0.005580574768754,17.42
4445,yawan,g8,c,piper_recessum,0.968,0.238,18.34,1.46,1.206,woody,1,NA,NA,NA,0.238,0.968,0.238,0.968,NA,NA,NA,NA,NA,16.88
4645,yawan,g9,ch,fern_sp1,1.206,0,8.52,3.41,1.206,NA,1,NA,645.732,-18.9580000000001,0,1.206,0,1.206,75.7901408450704,189.3642228739,7.57901408450704,18.93642228739,0.028521566444508,5.11
4201,yawan,g6,h,dubouzetia_novoguineensis,0.156,1.051,1.62,2.02,1.207,woody,1,NA,85.515,-1.212,1.051,0.156,1.051,0.156,52.787037037037,42.3341584158416,5.2787037037037,4.23341584158416,0.01397488671348,-0.4
93,numba,g1,ch,trichospermum_pleiostigma,0.292,0.918,8.48,2.3,1.21,NA,2,NA,NA,NA,0.918,0.292,0.918,0.292,NA,NA,NA,NA,NA,6.18
3574,yawan,g3,c,musa_sp1,0.186,1.025,39.36,2.57,1.211,herb,1,NA,NA,NA,1.025,0.186,1.025,0.186,NA,NA,NA,NA,NA,36.79
1103,numba,g4,h,trema_orientale,0.706,0.506,11.52,3.54,1.212,NA,5,NA,876.572,-64.374,0.506,0.706,0.506,0.706,76.0913194444445,247.619209039548,7.60913194444445,24.7619209039548,0.068414127909572,7.98
2361,numba,g8,p,callicarpa_pentandra,0.405,0.81,9.28,5.6,1.215,NA,1,NA,NA,NA,0.81,0.405,0.81,0.405,NA,NA,NA,NA,NA,3.68
342,numba,g2,c,solanum_torvum,0.354,0.862,11.36,5.27,1.216,NA,1,NA,1170.642,-11.4449999999999,0.862,0.354,0.862,0.354,103.049471830986,222.13320683112,10.3049471830986,22.213320683112,0.009682028480137,6.09
2056,numba,g7,h,magnolia_champaca,1.102,0.118,15.93,9,1.22,NA,1,NA,957.326,-102.477,0.118,1.102,0.118,1.102,60.0957940991839,106.369555555556,6.00957940991839,10.6369555555556,0.096694385654692,6.93
2284,numba,g8,h,diplazium_esculentum,0.444,0.776,1.465,NA,1.22,NA,1,NA,NA,NA,0.776,0.444,0.776,0.444,NA,NA,NA,NA,NA,NA
3792,yawan,g4,c,saurauia_conferta,0.23,0.99,23.77,2.83,1.22,woody,1,NA,772.819,-60.8920000000001,0.99,0.23,0.99,0.23,32.5123685317627,273.080918727915,3.25123685317627,27.3080918727915,0.073037299495869,20.94
4489,yawan,g8,f,piper_recessum,0.396,0.824,21.91,2.38,1.22,woody,1,NA,2007.156,-19.663,0.824,0.396,0.824,0.396,91.6091282519398,843.342857142857,9.16091282519398,84.3342857142857,0.009701408956597,19.53
3655,yawan,g3,h,debregeasia_longifolia,0.28,0.945,12.5,2.79,1.225,woody,4,NA,696.5,-34.8579999999999,0.945,0.28,0.945,0.28,55.72,249.641577060932,5.572,24.9641577060932,0.047662020515261,9.71
3374,yawan,g2,c,oplismenus_hirtellus,1.226,0,2.68,0.79,1.226,grass,1,NA,219.665,-1.19300000000001,0,1.226,0,1.226,81.964552238806,278.056962025316,8.1964552238806,27.8056962025316,0.005401660795624,1.89
1196,numba,g4,p,macaranga_aleuritoides,0.285,0.945,12.12,2.67,1.23,NA,2,NA,873.61,-9.92599999999993,0.945,0.285,0.945,0.285,72.0800330033003,327.194756554307,7.20800330033003,32.7194756554307,0.011234403578349,9.45
4224,yawan,g6,i,adenostemma_lavenia,1.23,0,4.76,0.75,1.23,herb,1,NA,262.2,-1.298,0,1.23,0,1.23,55.0840336134454,349.6,5.50840336134454,34.96,0.004926033594183,4.01
1220,numba,g4,p,tetrastigma_voinierianum,0.685,0.55,15.94,2.21,1.235,NA,1,NA,575.871,-6.71299999999997,0.55,0.685,0.55,0.685,36.1274153074028,260.575113122172,3.61274153074028,26.0575113122172,0.011522801862049,13.73
2352,numba,g8,i,rhus_taitensis,0.51,0.725,8.11,3.1,1.235,NA,2,NA,NA,NA,0.725,0.51,0.725,0.51,NA,NA,NA,NA,NA,5.01
150,numba,g1,h,elaeocarpus_murukkai,0.205,1.034,10.93,3.86,1.239,NA,5,NA,871.07,-38.385,1.034,0.205,1.034,0.205,79.6953339432754,225.665803108808,7.96953339432754,22.5665803108808,0.042206596258199,7.07
2531,numba,g9,p,chromolaena_odorata,0.3092,0.93,6.47,8.2,1.2392,NA,1,NA,NA,NA,0.93,0.3092,0.93,0.3092,NA,NA,NA,NA,NA,-1.73
2351,numba,g8,i,piper_aduncum,0.41,0.83,11.68,8.5,1.24,NA,1,NA,NA,NA,0.83,0.41,0.83,0.41,NA,NA,NA,NA,NA,3.18
1760,numba,g6,i,cucurbitaceae_sp1,0.5185,0.72153,8.44,1.5,1.24003,NA,1,NA,NA,NA,0.72153,0.5185,0.72153,0.5185,NA,NA,NA,NA,NA,6.94
3843,yawan,g4,f,piper_recessum,0.239,1.01,22.96,3.39,1.249,NA,1,NA,1130.609,-61.2930000000001,1.01,0.239,1.01,0.239,49.2425522648084,333.512979351032,4.92425522648084,33.3512979351032,0.051424529869067,19.57
1134,numba,g4,i,glochidion_angulatum,0.98,0.27,13.97,3.31,1.25,NA,1,NA,NA,NA,0.27,0.98,0.27,0.98,NA,NA,NA,NA,NA,10.66
4098,yawan,g5,p,cypholophus_sp2,0.342,0.912,13.52,5.02,1.254,NA,1,NA,977.768,-1.65099999999995,0.912,0.342,0.912,0.342,72.3201183431953,194.774501992032,7.23201183431953,19.4774501992032,0.001685693252837,8.5
2001,numba,g7,f,macaranga_aleuritoides,0.485,0.77,13.15,8.4,1.255,NA,1,NA,1274.175,-61.761,0.77,0.485,0.77,0.485,96.8954372623574,151.6875,9.68954372623574,15.16875,0.04623050804829,4.75
3373,yawan,g2,c,musa_sp1,0.175,1.085,22.74,3.03,1.26,herb,1,NA,1067.095,-12.739,1.085,0.175,1.085,0.175,46.9259014951627,352.176567656766,4.69259014951627,35.2176567656766,0.011797183641189,19.71
